N20000065,10,129792,543370,,,,,,
N20000066,10,130564,543234,,,,,,
N20000067,10,130320,543189,,,,,,
N20000068,10,128813,543400,,,,,,
N20000069,10,129053,543246,,,,,,
N20000070,10,129972,543128,,,,,,
N20000071,10,128612,543243,,,,,,
N20000072,10,129449,543184,,,,,,
N20000073,10,131007,542892,,,,,,
N20000074,10,130528,542891,,,,,,
N20000075,10,128774,542995,,,,,,
N20000076,10,128433,543009,,,,,,
N20000077,10,128148,542987,,,,,,
N20000078,10,130894,542710,,,,,,
N20000079,10,130679,542670,,,,,,
N20000080,10,130164,542649,,,,,,
N20000081,10,127994,542838,,,,,,
N20000082,10,130486,542584,,,,,,
N20000083,10,128228,542747,,,,,,
N20000084,10,127826,542704,,,,,,
N20000085,10,129375,542575,,,,,,
N20000086,10,146035,549472,,,,,,
N20000087,10,141571,549215,,,,,,
N20000088,10,146779,548763,,,,,,
N20000089,10,147839,547837,,,,,,
N20000090,10,142382,548277,,,,,,
N20000091,10,139483,548256,,,,,,
N20000092,10,142861,547869,,,,,,
N20000093,10,142419,547916,,,,,,
N20000094,10,141809,547833,,,,,,
N20000095,10,142451,547644,,,,,,
N20000096,10,139700,547825,,,,,,
N20000097,10,142065,547516,,,,,,
N20000098,10,143035,547357,,,,,,
N20000099,10,139506,547743,,,,,,
N20000100,10,144503,547545,,,,,,
N20000101,10,143729,547283,,,,,,
N20000102,10,143373,547203,,,,,,
N20000103,10,142518,547291,,,,,,
N20000104,10,141949,547166,,,,,,
N20000105,10,142227,547109,,,,,,
N20000106,10,143372,546925,,,,,,
N20000107,10,143036,546905,,,,,,
N20000108,10,142606,546927,,,,,,
N20000109,10,141711,546901,,,,,,
N20000110,10,141335,546774,,,,,,
N20000111,10,141993,546673,,,,,,
N20000112,10,142405,546603,,,,,,
N20000113,10,143073,546428,,,,,,
N20000114,10,141966,546473,,,,,,
N20000115,10,142056,546117,,,,,,
N20000116,10,139956,545937,,,,,,
N20000117,10,139740,545841,,,,,,
N20000118,10,140087,545480,,,,,,
N20000119,10,139719,545391,,,,,,
N20000120,10,142622,544506,,,,,,
N20000121,10,146805,544247,,,,,,
N20000122,10,140616,543813,,,,,,
N20000123,10,142281,543304,,,,,,
N20000124,10,144126,542073,,,,,,
N20000125,10,148005,541277,,,,,,
N20000126,10,148387,540411,,,,,,
N20000127,10,145359,540624,,,,,,
N20000128,10,148213,540280,,,,,,
N20000129,10,144873,540450,,,,,,
N20000130,10,145625,540390,,,,,,
N20000131,10,145300,540397,,,,,,
N20000132,10,149372,540079,,,,,,
N20000133,10,148074,540116,,,,,,
N20000134,10,148736,540030,,,,,,
N20000135,10,145973,540173,,,,,,
N20000136,10,146368,540129,,,,,,
N20000137,10,147529,540023,,,,,,
N20000138,10,147881,539907,,,,,,
N20000139,10,146975,540074,,,,,,
N20000140,10,149887,539677,,,,,,
N20000141,10,144508,540154,,,,,,
N20000142,10,146454,539933,,,,,,
N20000143,10,148937,539747,,,,,,
N20000144,10,145721,539922,,,,,,
N20000145,10,146670,539816,,,,,,
N20000146,10,148190,539675,,,,,,
N20000147,10,146824,539744,,,,,,
N20000148,10,146151,539747,,,,,,
N20000149,10,148723,539465,,,,,,
N20000150,10,148336,539503,,,,,,
N20000151,10,145848,539730,,,,,,
N20000152,10,150315,539290,,,,,,
N20000153,10,147754,539543,,,,,,
N20000154,10,146460,539615,,,,,,
N20000155,10,148154,539304,,,,,,
N20000156,10,146095,539474,,,,,,
N20000157,10,145739,539417,,,,,,
N20000158,10,149157,539118,,,,,,
N20000159,10,148438,539096,,,,,,
N20000160,10,148665,539086,,,,,,
N20000161,10,147829,539021,,,,,,
N20000162,10,149590,538852,,,,,,
N20000163,10,148160,538629,,,,,,
N20000164,10,146246,538993,,,,,,
N20000165,10,147021,538844,,,,,,
N20000166,10,149066,538683,,,,,,
N20000167,10,148901,538601,,,,,,
N20000168,10,147948,538528,,,,,,
N20000169,10,148817,538407,,,,,,
N20000170,10,147739,538474,,,,,,
N20000171,10,148257,538352,,,,,,
N20000172,10,148636,538275,,,,,,
N20000173,10,145975,538436,,,,,,
N20000174,10,147550,538237,,,,,,
N20000175,10,148112,538156,,,,,,
N20000176,10,147871,538131,,,,,,
N20000177,10,148811,538044,,,,,,
N20000178,10,148522,537939,,,,,,
N20000179,10,148100,537824,,,,,,
N20000180,10,146717,537883,,,,,,
N20000181,10,147461,537732,,,,,,
N20000182,10,147109,537601,,,,,,
N20000183,10,147704,537553,,,,,,
N20000184,10,147474,537507,,,,,,
N20000185,10,148048,537422,,,,,,
N20000186,10,148405,537422,,,,,,
N20000187,10,147451,537346,,,,,,
N20000188,10,148460,536960,,,,,,
N20000189,10,146633,537332,,,,,,
N20000190,10,146902,537226,,,,,,
N20000191,10,148052,537165,,,,,,
N20000192,10,147215,537221,,,,,,
N20000193,10,147446,537051,,,,,,
N20000194,10,147606,536993,,,,,,
N20000195,10,147022,536982,,,,,,
N20000196,10,146763,536949,,,,,,
N20000197,10,147700,536830,,,,,,
N20000198,10,148021,536860,,,,,,
N20000199,10,147274,536765,,,,,,
N20000200,10,147821,536614,,,,,,
N20000201,10,146296,536854,,,,,,
N20000202,10,147555,536505,,,,,,
N20000203,10,147221,536503,,,,,,
N20000204,10,147292,536290,,,,,,
N20000205,10,147680,536143,,,,,,
N20000206,10,147998,535995,,,,,,
N20000207,10,146718,536008,,,,,,
N20000208,10,147309,535734,,,,,,
N20000209,10,146848,535714,,,,,,
N20000210,10,147143,535523,,,,,,
N20000211,10,144258,539952,,,,,,
N20000212,10,144764,539847,,,,,,
N20000213,10,144994,539765,,,,,,
N20000214,10,145484,539652,,,,,,
N20000215,10,144144,539661,,,,,,
N20000216,10,145285,539522,,,,,,
N20000217,10,144476,539465,,,,,,
N20000218,10,144891,539388,,,,,,
N20000219,10,144084,539341,,,,,,
N20000220,10,145340,539250,,,,,,
N20000221,10,144773,539061,,,,,,
N20000222,10,144301,539082,,,,,,
N20000223,10,145153,538969,,,,,,
N20000224,10,145403,538980,,,,,,
N20000225,10,144495,538986,,,,,,
N20000226,10,144964,538922,,,,,,
N20000227,10,143849,538829,,,,,,
N20000228,10,144482,538704,,,,,,
N20000229,10,144874,538662,,,,,,
N20000230,10,145081,538609,,,,,,
N20000231,10,145452,538499,,,,,,
N20000232,10,144218,538562,,,,,,
N20000233,10,145227,538352,,,,,,
N20000234,10,143895,538452,,,,,,
N20000235,10,144433,538334,,,,,,
N20000236,10,144643,538205,,,,,,
N20000237,10,144904,538213,,,,,,
N20000238,10,145447,538097,,,,,,
N20000239,10,144060,538184,,,,,,
N20000240,10,145169,538060,,,,,,
N20000241,10,144298,538034,,,,,,
N20000242,10,144621,537972,,,,,,
N20000243,10,145292,537799,,,,,,
N20000244,10,145866,537640,,,,,,
N20000245,10,145505,537682,,,,,,
N20000246,10,145058,537629,,,,,,
N20000247,10,144711,537660,,,,,,
N20000248,10,144159,537702,,,,,,
N20000249,10,145354,537520,,,,,,
N20000250,10,145636,537391,,,,,,
N20000251,10,143691,537414,,,,,,
N20000252,10,144288,537296,,,,,,
N20000253,10,144760,537218,,,,,,
N20000254,10,145081,537139,,,,,,
N20000255,10,143715,537129,,,,,,
N20000256,10,144172,536222,,,,,,
N20000257,10,136669,541965,,,,,,
N20000258,10,134021,542147,,,,,,
N20000259,10,135861,541757,,,,,,
N20000260,10,136583,541414,,,,,,
N20000261,10,136779,540742,,,,,,
N20000262,10,141798,540688,,,,,,
N20000263,10,131838,541430,,,,,,
N20000264,10,130368,541392,,,,,,
N20000265,10,142019,539425,,,,,,
N20000266,10,139889,539266,,,,,,
N20000267,10,143106,538864,,,,,,
N20000268,10,127760,539838,,,,,,
N20000269,10,141961,538799,,,,,,
N20000270,10,143535,538077,,,,,,
N20000271,10,142587,538294,,,,,,
N20000272,10,142670,537981,,,,,,
N20000273,10,143440,537660,,,,,,
N20000274,10,132121,538511,,,,,,
N20000275,10,142685,537739,,,,,,
N20000276,10,142964,537617,,,,,,
N20000277,10,143265,537513,,,,,,
N20000278,10,139450,536820,,,,,,
N20000279,10,126196,536965,,,,,,
N20000280,10,135094,535943,,,,,,
N20000281,10,130408,535407,,,,,,
N20000282,10,123592,533942,,,,,,
N20000283,10,128336,533552,,,,,,
N20000284,10,127774,533373,,,,,,
N20000285,10,134510,533105,,,,,,
N20000286,10,128403,533159,,,,,,
N20000287,10,127186,533290,,,,,,
N20000288,10,127662,533143,,,,,,
N20000289,10,128019,533011,,,,,,
N20000290,10,127317,533055,,,,,,
N20000291,10,128297,532856,,,,,,
N20000292,10,128599,532850,,,,,,
N20000293,10,126313,532916,,,,,,
N20000294,10,127507,532735,,,,,,
N20000295,10,97460,515357,,,,,,
N20000296,10,98525,513458,,,,,,
N20000297,10,95507,512905,,,,,,
N20000298,10,97297,511011,,,,,,
N20000299,10,89407,510261,,,,,,
N20000300,10,94540,509586,,,,,,
N20000301,10,92062,509513,,,,,,
N20000302,10,97128,507797,,,,,,
N20000303,10,97696,506293,,,,,,
N20000304,10,98380,505844,,,,,,
N20000305,10,89792,506666,,,,,,
N20000306,10,99185,505776,,,,,,
N20000307,10,99721,505612,,,,,,
N20000308,10,97767,505687,,,,,,
N20000309,10,97249,505605,,,,,,
N20000310,10,93428,505697,,,,,,
N20000311,10,99188,505248,,,,,,
N20000312,10,96695,505430,,,,,,
N20000313,10,97583,505121,,,,,,
N20000314,10,98874,504977,,,,,,
N20000315,10,98161,505027,,,,,,
N20000316,10,96377,505173,,,,,,
N20000317,10,96392,504921,,,,,,
N20000318,10,97025,504905,,,,,,
N20000319,10,97728,504731,,,,,,
N20000320,10,97987,504516,,,,,,
N20000321,10,97300,504500,,,,,,
N20000322,10,96212,504580,,,,,,
N20000323,10,97546,504453,,,,,,
N20000324,10,98591,504372,,,,,,
N20000325,10,98298,504326,,,,,,
N20000326,10,98852,504092,,,,,,
N20000327,10,97070,504273,,,,,,
N20000328,10,98501,503961,,,,,,
N20000329,10,96704,504027,,,,,,
N20000330,10,97123,503895,,,,,,
N20000331,10,97739,503551,,,,,,
N20000332,10,98751,503538,,,,,,
N20000333,10,99448,503329,,,,,,
N20000334,10,98718,503218,,,,,,
N20000335,10,96990,503003,,,,,,
N20000336,10,98555,502851,,,,,,
N20000337,10,98752,502708,,,,,,
N20000338,10,91592,503115,,,,,,
N20000339,10,97196,502530,,,,,,
N20000340,10,86657,503456,,,,,,
N20000341,10,94534,502278,,,,,,
N20000342,10,85889,499588,,,,,,
N20000343,10,95361,499230,,,,,,
N20000344,10,89994,498894,,,,,,
N20000345,10,92613,498206,,,,,,
N20000346,10,88007,497518,,,,,,
N20000347,10,85637,496497,,,,,,
N20000348,10,93448,494320,,,,,,
N20000349,10,93908,494371,,,,,,
N20000350,10,94189,493744,,,,,,
N20000351,10,93310,493619,,,,,,
N20000352,10,93719,493578,,,,,,
N20000353,10,92729,491980,,,,,,
N20000354,10,91123,491458,,,,,,
N20000355,10,88518,491037,,,,,,
N20000356,10,104365,520985,,,,,,
N20000357,10,101726,520650,,,,,,
N20000358,10,106525,519424,,,,,,
N20000359,10,105543,519582,,,,,,
N20000360,10,109489,519234,,,,,,
N20000361,10,99896,518406,,,,,,
N20000362,10,102760,518187,,,,,,
N20000363,10,104692,516919,,,,,,
N20000364,10,109063,516227,,,,,,
N20000365,10,111311,515745,,,,,,
N20000366,10,106696,515725,,,,,,
N20000367,10,103136,514985,,,,,,
N20000368,10,107555,514380,,,,,,
N20000369,10,100837,514729,,,,,,
N20000370,10,111309,513809,,,,,,
N20000371,10,111292,513555,,,,,,
N20000372,10,110518,513565,,,,,,
N20000373,10,111732,513354,,,,,,
N20000374,10,110960,513276,,,,,,
N20000375,10,111462,513154,,,,,,
N20000376,10,111106,513144,,,,,,
N20000377,10,112431,512857,,,,,,
N20000378,10,111291,512963,,,,,,
N20000379,10,111866,512908,,,,,,
N20000380,10,110589,513045,,,,,,
N20000381,10,111452,512741,,,,,,
N20000382,10,111023,512760,,,,,,
N20000383,10,107495,513030,,,,,,
N20000384,10,112981,512360,,,,,,
N20000385,10,110789,512588,,,,,,
N20000386,10,111596,512463,,,,,,
N20000387,10,111111,512303,,,,,,
N20000388,10,110729,512371,,,,,,
N20000389,10,110366,512414,,,,,,
N20000390,10,110565,512256,,,,,,
N20000391,10,111119,512119,,,,,,
N20000392,10,113260,511938,,,,,,
N20000393,10,112155,512168,,,,,,
N20000394,10,110757,512130,,,,,,
N20000395,10,111926,511881,,,,,,
N20000396,10,111277,511899,,,,,,
N20000397,10,112713,511795,,,,,,
N20000398,10,111532,511925,,,,,,
N20000399,10,111084,511863,,,,,,
N20000400,10,111717,511718,,,,,,
N20000401,10,103776,512291,,,,,,
N20000402,10,110653,511777,,,,,,
N20000403,10,111996,511496,,,,,,
N20000404,10,111232,511507,,,,,,
N20000405,10,111571,511374,,,,,,
N20000406,10,110680,511319,,,,,,
N20000407,10,111335,511113,,,,,,
N20000408,10,101188,511902,,,,,,
N20000409,10,110856,511074,,,,,,
N20000410,10,110632,511101,,,,,,
N20000411,10,111938,510916,,,,,,
N20000412,10,110765,510794,,,,,,
N20000413,10,111273,510466,,,,,,
N20000414,10,111760,510377,,,,,,
N20000415,10,112162,510291,,,,,,
N20000416,10,107150,510635,,,,,,
N20000417,10,110861,510046,,,,,,
N20000418,10,101496,510587,,,,,,
N20000419,10,110138,509484,,,,,,
N20000420,10,112974,508488,,,,,,
N20000421,10,109447,521688,,,,,,
N20000422,10,113024,520870,,,,,,
N20000423,10,112310,519305,,,,,,
N20000424,10,114867,517480,,,,,,
N20000425,10,117425,516969,,,,,,
N20000426,10,116894,516909,,,,,,
N20000427,10,116257,516851,,,,,,
N20000428,10,116299,515909,,,,,,
N20000429,10,117388,515202,,,,,,
N20000430,10,113994,515356,,,,,,
N20000431,10,117667,514988,,,,,,
N20000432,10,117765,514744,,,,,,
N20000433,10,115547,514959,,,,,,
N20000434,10,116339,514796,,,,,,
N20000435,10,117025,514741,,,,,,
N20000436,10,114691,514679,,,,,,
N20000437,10,116486,514438,,,,,,
N20000438,10,115049,514482,,,,,,
N20000439,10,118057,514168,,,,,,
N20000440,10,115537,514299,,,,,,
N20000441,10,116074,514188,,,,,,
N20000442,10,117006,513959,,,,,,
N20000443,10,114220,514196,,,,,,
N20000444,10,115580,514044,,,,,,
N20000445,10,116675,513890,,,,,,
N20000446,10,113693,514022,,,,,,
N20000447,10,115032,513893,,,,,,
N20000448,10,117443,513610,,,,,,
N20000449,10,117124,513570,,,,,,
N20000450,10,112963,514096,,,,,,
N20000451,10,113904,513749,,,,,,
N20000452,10,117461,513407,,,,,,
N20000453,10,117000,513273,,,,,,
N20000454,10,117218,513243,,,,,,
N20000455,10,114524,513519,,,,,,
N20000456,10,113412,513516,,,,,,
N20000457,10,113997,513207,,,,,,
N20000458,10,116995,512853,,,,,,
N20000459,10,113074,513188,,,,,,
N20000460,10,113381,512910,,,,,,
N20000461,10,114300,512826,,,,,,
N20000462,10,113842,512449,,,,,,
N20000463,10,113442,512507,,,,,,
N20000464,10,114255,512359,,,,,,
N20000465,10,118048,512025,,,,,,
N20000466,10,113391,512262,,,,,,
N20000467,10,118027,511752,,,,,,
N20000468,10,113606,512104,,,,,,
N20000469,10,114882,511996,,,,,,
N20000470,10,113866,511813,,,,,,
N20000471,10,113488,511490,,,,,,
N20000472,10,113231,511501,,,,,,
N20000473,10,118326,510838,,,,,,
N20000474,10,116313,510825,,,,,,
N20000475,10,113879,510328,,,,,,
N20000476,10,121793,525551,,,,,,
N20000477,10,119735,523194,,,,,,
N20000478,10,122188,522596,,,,,,
N20000479,10,122251,521293,,,,,,
N20000480,10,122018,520782,,,,,,
N20000481,10,119544,520146,,,,,,
N20000482,10,123388,519390,,,,,,
N20000483,10,118825,518194,,,,,,
N20000484,10,118167,518300,,,,,,
N20000485,10,119647,517996,,,,,,
N20000486,10,120271,517857,,,,,,
N20000487,10,119263,517758,,,,,,
N20000488,10,121580,517497,,,,,,
N20000489,10,119801,517533,,,,,,
N20000490,10,119970,517354,,,,,,
N20000491,10,119536,517333,,,,,,
N20000492,10,119260,517321,,,,,,
N20000493,10,118733,517294,,,,,,
N20000494,10,119653,517103,,,,,,
N20000495,10,120471,516993,,,,,,
N20000496,10,118286,517015,,,,,,
N20000497,10,117914,517075,,,,,,
N20000498,10,119212,516987,,,,,,
N20000499,10,120308,516698,,,,,,
N20000500,10,118863,516852,,,,,,
N20000501,10,124381,516308,,,,,,
N20000502,10,123902,516313,,,,,,
N20000503,10,119751,516614,,,,,,
N20000504,10,118740,516747,,,,,,
N20000505,10,119391,516691,,,,,,
N20000506,10,119096,516595,,,,,,
N20000507,10,124417,515986,,,,,,
N20000508,10,118758,516428,,,,,,
N20000509,10,119000,516311,,,,,,
N20000510,10,121851,516051,,,,,,
N20000511,10,118522,516350,,,,,,
N20000512,10,119381,516201,,,,,,
N20000513,10,123936,515843,,,,,,
N20000514,10,120711,515865,,,,,,
N20000515,10,119686,515983,,,,,,
N20000516,10,118938,516033,,,,,,
N20000517,10,121816,515778,,,,,,
N20000518,10,122198,515658,,,,,,
N20000519,10,119972,515910,,,,,,
N20000520,10,121401,515670,,,,,,
N20000521,10,123989,515287,,,,,,
N20000522,10,118130,515980,,,,,,
N20000523,10,120353,515760,,,,,,
N20000524,10,118694,515851,,,,,,
N20000525,10,119080,515724,,,,,,
N20000526,10,119998,515576,,,,,,
N20000527,10,119233,515501,,,,,,
N20000528,10,118441,515600,,,,,,
N20000529,10,120212,515390,,,,,,
N20000530,10,117752,515572,,,,,,
N20000531,10,120798,515210,,,,,,
N20000532,10,118448,515437,,,,,,
N20000533,10,120453,515233,,,,,,
N20000534,10,119045,515293,,,,,,
N20000535,10,117563,515422,,,,,,
N20000536,10,118700,515342,,,,,,
N20000537,10,119745,515207,,,,,,
N20000538,10,117893,515336,,,,,,
N20000539,10,119369,515141,,,,,,
N20000540,10,119184,515125,,,,,,
N20000541,10,118405,515193,,,,,,
N20000542,10,120173,514960,,,,,,
N20000543,10,118138,515054,,,,,,
N20000544,10,118782,514906,,,,,,
N20000545,10,120261,514755,,,,,,
N20000546,10,119078,514795,,,,,,
N20000547,10,119616,514783,,,,,,
N20000548,10,119299,514752,,,,,,
N20000549,10,119855,514457,,,,,,
N20000550,10,119081,514469,,,,,,
N20000551,10,123522,513711,,,,,,
N20000552,10,121235,513398,,,,,,
N20000553,10,120003,513549,,,,,,
N20000554,10,120819,513395,,,,,,
N20000555,10,121744,513085,,,,,,
N20000556,10,121360,513095,,,,,,
N20000557,10,121558,512834,,,,,,
N20000558,10,121250,512645,,,,,,
N20000559,10,123192,512247,,,,,,
N20000560,10,128795,511463,,,,,,
N20000561,10,121549,512177,,,,,,
N20000562,10,125830,511686,,,,,,
N20000563,10,131976,510868,,,,,,
N20000564,10,123636,511229,,,,,,
N20000565,10,131489,510495,,,,,,
N20000566,10,130991,510503,,,,,,
N20000567,10,123963,511074,,,,,,
N20000568,10,131835,510343,,,,,,
N20000569,10,119410,511209,,,,,,
N20000570,10,130897,510212,,,,,,
N20000571,10,131339,510115,,,,,,
N20000572,10,123867,510628,,,,,,
N20000573,10,130504,510022,,,,,,
N20000574,10,130816,509650,,,,,,
N20000575,10,131156,509686,,,,,,
N20000576,10,130725,509370,,,,,,
N20000577,10,131120,509317,,,,,,
N20000578,10,130038,509322,,,,,,
N20000579,10,127620,509438,,,,,,
N20000580,10,121843,509448,,,,,,
N20000581,10,124799,509029,,,,,,
N20000582,10,134576,507467,,,,,,
N20000583,10,131041,507755,,,,,,
N20000584,10,135968,506258,,,,,,
N20000585,10,124120,507094,,,,,,
N20000586,10,126541,506558,,,,,,
N20000587,10,135897,505388,,,,,,
N20000588,10,129889,505468,,,,,,
N20000589,10,133667,504081,,,,,,
N20000590,10,136911,503714,,,,,,
N20000591,10,134158,501455,,,,,,
N20000592,10,130820,501261,,,,,,
N20000593,10,132377,498552,,,,,,
N20000594,10,117123,509163,,,,,,
N20000595,10,117195,507541,,,,,,
N20000596,10,120310,507011,,,,,,
N20000597,10,120630,507003,,,,,,
N20000598,10,116633,506850,,,,,,
N20000599,10,121519,506451,,,,,,
N20000600,10,117190,506512,,,,,,
N20000601,10,116689,506445,,,,,,
N20000602,10,116801,505906,,,,,,
N20000603,10,122215,505213,,,,,,
N20000604,10,122409,504752,,,,,,
N20000605,10,120514,504783,,,,,,
N20000606,10,118557,505026,,,,,,
N20000607,10,122070,504379,,,,,,
N20000608,10,123404,504067,,,,,,
N20000609,10,123743,504068,,,,,,
N20000610,10,122669,504158,,,,,,
N20000611,10,122244,503912,,,,,,
N20000612,10,122911,503804,,,,,,
N20000613,10,123615,503704,,,,,,
N20000614,10,126709,503308,,,,,,
N20000615,10,121732,503727,,,,,,
N20000616,10,122172,503575,,,,,,
N20000617,10,123276,503547,,,,,,
N20000618,10,123048,503569,,,,,,
N20000619,10,121842,503568,,,,,,
N20000620,10,122661,503395,,,,,,
N20000621,10,121222,503532,,,,,,
N20000622,10,121985,503327,,,,,,
N20000623,10,123203,503233,,,,,,
N20000624,10,122324,503196,,,,,,
N20000625,10,121377,503287,,,,,,
N20000626,10,123268,502951,,,,,,
N20000627,10,121657,503160,,,,,,
N20000628,10,123744,502995,,,,,,
N20000629,10,116990,503456,,,,,,
N20000630,10,122181,502880,,,,,,
N20000631,10,122648,502798,,,,,,
N20000632,10,121780,502805,,,,,,
N20000633,10,123326,502664,,,,,,
N20000634,10,122024,502622,,,,,,
N20000635,10,123716,502414,,,,,,
N20000636,10,121522,502576,,,,,,
N20000637,10,122444,502446,,,,,,
N20000638,10,121773,502337,,,,,,
N20000639,10,121278,502313,,,,,,
N20000640,10,121869,501979,,,,,,
N20000641,10,122554,501721,,,,,,
N20000642,10,119751,501703,,,,,,
N20000643,10,121751,501505,,,,,,
N20000644,10,116498,501736,,,,,,
N20000645,10,126757,500223,,,,,,
N20000646,10,119992,499932,,,,,,
N20000647,10,116374,499199,,,,,,
N20000648,10,122931,498691,,,,,,
N20000649,10,119729,498178,,,,,,
N20000650,10,133579,496206,,,,,,
N20000651,10,129355,496191,,,,,,
N20000652,10,118206,496267,,,,,,
N20000653,10,124709,495722,,,,,,
N20000654,10,115292,495801,,,,,,
N20000655,10,134033,494149,,,,,,
N20000656,10,132855,492437,,,,,,
N20000657,10,127260,493086,,,,,,
N20000658,10,129925,491798,,,,,,
N20000659,10,128249,490579,,,,,,
N20000660,10,128878,490437,,,,,,
N20000661,10,129259,490190,,,,,,
N20000662,10,128468,490190,,,,,,
N20000663,10,128723,490030,,,,,,
N20000664,10,107961,508999,,,,,,
N20000665,10,106407,508070,,,,,,
N20000666,10,104519,507493,,,,,,
N20000667,10,111522,506631,,,,,,
N20000668,10,104173,507198,,,,,,
N20000669,10,104824,507167,,,,,,
N20000670,10,110996,506399,,,,,,
N20000671,10,104406,506852,,,,,,
N20000672,10,113212,505806,,,,,,
N20000673,10,104855,506648,,,,,,
N20000674,10,101478,506840,,,,,,
N20000675,10,110922,506014,,,,,,
N20000676,10,108046,505971,,,,,,
N20000677,10,104810,506292,,,,,,
N20000678,10,113043,505092,,,,,,
N20000679,10,113565,504872,,,,,,
N20000680,10,112928,504850,,,,,,
N20000681,10,103600,505396,,,,,,
N20000682,10,113151,504494,,,,,,
N20000683,10,113913,504312,,,,,,
N20000684,10,113583,504393,,,,,,
N20000685,10,110918,503953,,,,,,
N20000686,10,113505,503827,,,,,,
N20000687,10,104832,503632,,,,,,
N20000688,10,101273,502735,,,,,,
N20000689,10,105481,502360,,,,,,
N20000690,10,104618,502400,,,,,,
N20000691,10,107728,501014,,,,,,
N20000692,10,114253,499326,,,,,,
N20000693,10,99432,500773,,,,,,
N20000694,10,111947,499072,,,,,,
N20000695,10,108526,498376,,,,,,
N20000696,10,105920,498702,,,,,,
N20000697,10,105568,498474,,,,,,
N20000698,10,106253,498291,,,,,,
N20000699,10,101203,498618,,,,,,
N20000700,10,105936,497918,,,,,,
N20000701,10,96902,497307,,,,,,
N20000702,10,101990,495896,,,,,,
N20000703,10,105212,495528,,,,,,
N20000704,10,109070,494543,,,,,,
N20000705,10,94287,495239,,,,,,
N20000706,10,98704,494759,,,,,,
N20000707,10,95793,493585,,,,,,
N20000708,10,106383,492448,,,,,,
N20000709,10,99793,491246,,,,,,
N20000710,10,95178,490202,,,,,,
N20000711,10,143176,534741,,,,,,
N20000712,10,141624,533629,,,,,,
N20000713,10,143214,533570,,,,,,
N20000714,10,144283,533479,,,,,,
N20000715,10,142458,533393,,,,,,
N20000716,10,144434,533257,,,,,,
N20000717,10,144083,533249,,,,,,
N20000718,10,143804,533268,,,,,,
N20000719,10,142982,533243,,,,,,
N20000720,10,143633,533145,,,,,,
N20000721,10,143397,533102,,,,,,
N20000722,10,144223,533016,,,,,,
N20000723,10,143922,533023,,,,,,
N20000724,10,142495,533118,,,,,,
N20000725,10,142928,533018,,,,,,
N20000726,10,144545,532817,,,,,,
N20000727,10,144365,532894,,,,,,
N20000728,10,143304,532888,,,,,,
N20000729,10,143806,532845,,,,,,
N20000730,10,143603,532679,,,,,,
N20000731,10,142952,532668,,,,,,
N20000732,10,144656,532533,,,,,,
N20000733,10,144122,532548,,,,,,
N20000734,10,145382,532380,,,,,,
N20000735,10,144929,532408,,,,,,
N20000736,10,143390,532544,,,,,,
